date,HN,HNW,HS,SWE,northing,easting,altitude,hs
2020-11-01,0.0,0.0,0.0,,139080.0,626350.0,1405.0,0.0
2020-11-02,0.0,0.0,0.0,,139080.0,626350.0,1405.0,
2020-11-03,0.0,0.0,0.0,,139080.0,626350.0,1405.0,
2020-11-04,0.0,0.0,0.0,,139080.0,626350.0,1405.0,
2020-11-05,0.0,0.0,0.0,,139080.0,626350.0,1405.0,
2020-11-06,0.0,0.0,0.0,,139080.0,626350.0,1405.0,
2020-11-07,0.0,0.0,0.0,,139080.0,626350.0,1405.0,
2020-11-08,0.0,0.0,0.0,,139080.0,626350.0,1405.0,
2020-11-09,0.0,0.0,0.0,,139080.0,626350.0,1405.0,
2020-11-10,0.0,0.0,0.0,,139080.0,626350.0,1405.0,
2020-11-11,0.0,0.0,0.0,,139080.0,626350.0,1405.0,
2020-11-12,0.0,0.0,0.0,,139080.0,626350.0,1405.0,
2020-11-13,0.0,0.0,0.0,,139080.0,626350.0,1405.0,
2020-11-14,0.0,0.0,0.0,,139080.0,626350.0,1405.0,
2020-11-15,0.0,0.0,0.0,,139080.0,626350.0,1405.0,
2020-11-16,0.0,0.0,0.0,,139080.0,626350.0,1405.0,
2020-11-17,0.0,0.0,0.0,,139080.0,626350.0,1405.0,
2020-11-18,0.0,0.0,0.0,,139080.0,626350.0,1405.0,
2020-11-19,0.0,0.0,0.0,,139080.0,626350.0,1405.0,
2020-11-20,0.0,0.0,0.0,,139080.0,626350.0,1405.0,
2020-11-21,0.0,0.0,0.0,,139080.0,626350.0,1405.0,
2020-11-22,0.0,0.0,0.0,,139080.0,626350.0,1405.0,
2020-11-23,0.0,0.0,0.0,,139080.0,626350.0,1405.0,
2020-11-24,0.0,0.0,0.0,,139080.0,626350.0,1405.0,
2020-11-25,0.0,0.0,0.0,,139080.0,626350.0,1405.0,
2020-11-26,0.0,0.0,0.0,,139080.0,626350.0,1405.0,
2020-11-27,0.0,0.0,0.0,,139080.0,626350.0,1405.0,
2020-11-28,0.0,0.0,0.0,,139080.0,626350.0,1405.0,
2020-11-29,0.0,0.0,0.0,,139080.0,626350.0,1405.0,
2020-11-30,0.0,0.0,0.0,,139080.0,626350.0,1405.0,
2020-12-01,0.0,0.0,0.0,,139080.0,626350.0,1405.0,
2020-12-02,0.09,,0.09,,139080.0,626350.0,1405.0,
2020-12-03,0.01,,0.09,,139080.0,626350.0,1405.0,
2020-12-04,0.0,0.0,0.08,,139080.0,626350.0,1405.0,
2020-12-05,0.07,,0.15,,139080.0,626350.0,1405.0,
2020-12-06,0.13,13.0,0.25,,139080.0,626350.0,1405.0,
2020-12-07,0.06,,0.28,,139080.0,626350.0,1405.0,
2020-12-08,0.03,,0.27,,139080.0,626350.0,1405.0,
2020-12-09,0.0,0.0,0.26,,139080.0,626350.0,1405.0,
2020-12-10,0.0,0.0,0.25,,139080.0,626350.0,1405.0,
2020-12-11,0.0,0.0,0.24,,139080.0,626350.0,1405.0,
2020-12-12,0.02,,0.25,,139080.0,626350.0,1405.0,
2020-12-13,0.15,11.0,0.37,,139080.0,626350.0,1405.0,
2020-12-14,0.0,0.0,0.31,,139080.0,626350.0,1405.0,
2020-12-15,0.0,0.0,0.25,,139080.0,626350.0,1405.0,
2020-12-16,0.0,0.0,0.21,,139080.0,626350.0,1405.0,
2020-12-17,0.0,0.0,0.2,,139080.0,626350.0,1405.0,
2020-12-18,0.0,0.0,0.2,,139080.0,626350.0,1405.0,
2020-12-19,0.0,0.0,0.19,,139080.0,626350.0,1405.0,
2020-12-20,0.0,0.0,0.18,,139080.0,626350.0,1405.0,
2020-12-21,0.0,0.0,0.18,,139080.0,626350.0,1405.0,
2020-12-22,0.0,0.0,0.17,,139080.0,626350.0,1405.0,
2020-12-23,0.0,0.0,0.16,,139080.0,626350.0,1405.0,
2020-12-24,0.0,0.0,0.11,,139080.0,626350.0,1405.0,
2020-12-25,0.03,,0.13,,139080.0,626350.0,1405.0,
2020-12-26,0.0,0.0,0.12,,139080.0,626350.0,1405.0,
2020-12-27,0.0,0.0,0.11,,139080.0,626350.0,1405.0,
2020-12-28,0.0,0.0,0.11,,139080.0,626350.0,1405.0,
2020-12-29,0.04,,0.14,,139080.0,626350.0,1405.0,
2020-12-30,0.03,,0.16,,139080.0,626350.0,1405.0,
2020-12-31,0.0,0.0,0.15,,139080.0,626350.0,1405.0,
2021-01-01,0.01,,0.14,,139080.0,626350.0,1405.0,
2021-01-02,0.0,0.0,0.14,,139080.0,626350.0,1405.0,
2021-01-03,0.03,,0.16,,139080.0,626350.0,1405.0,
2021-01-04,0.01,,0.15,,139080.0,626350.0,1405.0,
2021-01-05,0.0,0.0,0.15,43.0,139080.0,626350.0,1405.0,
2021-01-06,0.0,0.0,0.15,,139080.0,626350.0,1405.0,
2021-01-07,0.0,0.0,0.15,,139080.0,626350.0,1405.0,
2021-01-08,0.0,0.0,0.15,,139080.0,626350.0,1405.0,
2021-01-09,0.0,0.0,0.15,,139080.0,626350.0,1405.0,
2021-01-10,0.0,0.0,0.15,,139080.0,626350.0,1405.0,
2021-01-11,0.0,0.0,0.15,,139080.0,626350.0,1405.0,
2021-01-12,0.0,0.0,0.15,,139080.0,626350.0,1405.0,
2021-01-13,0.33,25.0,0.48,,139080.0,626350.0,1405.0,
2021-01-14,0.24,25.0,0.63,,139080.0,626350.0,1405.0,
2021-01-15,0.25,20.0,0.76,,139080.0,626350.0,1405.0,
2021-01-16,0.04,,0.71,121.0,139080.0,626350.0,1405.0,
2021-01-17,0.16,18.0,0.78,,139080.0,626350.0,1405.0,
2021-01-18,0.1,9.0,0.77,,139080.0,626350.0,1405.0,
2021-01-19,0.0,0.0,0.74,,139080.0,626350.0,1405.0,
2021-01-20,0.0,0.0,0.68,,139080.0,626350.0,1405.0,
2021-01-21,0.0,0.0,0.64,,139080.0,626350.0,1405.0,
2021-01-22,0.08,,0.66,,139080.0,626350.0,1405.0,
2021-01-23,0.05,,0.65,,139080.0,626350.0,1405.0,
2021-01-24,0.12,9.0,0.74,,139080.0,626350.0,1405.0,
2021-01-25,0.22,17.0,0.88,,139080.0,626350.0,1405.0,
2021-01-26,0.06,,0.87,,139080.0,626350.0,1405.0,
2021-01-27,0.02,,0.83,,139080.0,626350.0,1405.0,
2021-01-28,0.46,52.0,1.17,,139080.0,626350.0,1405.0,
2021-01-29,0.06,,0.85,,139080.0,626350.0,1405.0,
2021-01-30,0.22,19.0,1.05,,139080.0,626350.0,1405.0,
2021-01-31,0.12,9.0,1.08,249.0,139080.0,626350.0,1405.0,
2021-02-01,0.1,8.0,1.04,,139080.0,626350.0,1405.0,
2021-02-02,0.19,19.0,1.17,,139080.0,626350.0,1405.0,
2021-02-03,0.0,0.0,0.97,,139080.0,626350.0,1405.0,
2021-02-04,0.0,0.0,0.85,,139080.0,626350.0,1405.0,
2021-02-05,0.0,0.0,0.84,,139080.0,626350.0,1405.0,
2021-02-06,0.0,0.0,0.82,,139080.0,626350.0,1405.0,
2021-02-07,0.0,0.0,0.78,,139080.0,626350.0,1405.0,
2021-02-08,0.01,,0.78,,139080.0,626350.0,1405.0,
2021-02-09,0.0,0.0,0.78,,139080.0,626350.0,1405.0,
2021-02-10,0.02,,0.78,,139080.0,626350.0,1405.0,
2021-02-11,0.08,,0.85,,139080.0,626350.0,1405.0,
2021-02-12,0.0,0.0,0.85,,139080.0,626350.0,1405.0,
2021-02-13,0.04,,0.88,,139080.0,626350.0,1405.0,
2021-02-14,0.0,0.0,0.84,267.0,139080.0,626350.0,1405.0,
2021-02-15,0.0,0.0,0.82,,139080.0,626350.0,1405.0,
2021-02-16,0.0,0.0,0.8,,139080.0,626350.0,1405.0,
2021-02-17,0.0,0.0,0.77,,139080.0,626350.0,1405.0,
2021-02-18,0.0,0.0,0.73,,139080.0,626350.0,1405.0,
2021-02-19,0.0,0.0,0.71,,139080.0,626350.0,1405.0,
2021-02-20,0.0,0.0,0.69,,139080.0,626350.0,1405.0,
2021-02-21,0.0,0.0,0.65,,139080.0,626350.0,1405.0,
2021-02-22,0.0,0.0,0.63,,139080.0,626350.0,1405.0,
2021-02-23,0.0,0.0,0.61,,139080.0,626350.0,1405.0,
2021-02-24,0.0,0.0,0.59,,139080.0,626350.0,1405.0,
2021-02-25,0.0,0.0,0.54,,139080.0,626350.0,1405.0,
2021-02-26,0.0,0.0,0.52,,139080.0,626350.0,1405.0,
2021-02-27,0.0,0.0,0.49,,139080.0,626350.0,1405.0,
2021-02-28,0.0,0.0,0.48,,139080.0,626350.0,1405.0,
2021-03-01,0.0,0.0,0.45,184.0,139080.0,626350.0,1405.0,
2021-03-02,0.0,0.0,0.44,,139080.0,626350.0,1405.0,
2021-03-03,0.0,0.0,0.43,,139080.0,626350.0,1405.0,
2021-03-04,0.0,0.0,0.41,,139080.0,626350.0,1405.0,
2021-03-05,0.0,0.0,0.39,,139080.0,626350.0,1405.0,
2021-03-06,0.0,0.0,0.38,,139080.0,626350.0,1405.0,
2021-03-07,0.0,0.0,0.37,,139080.0,626350.0,1405.0,
2021-03-08,0.0,0.0,0.36,,139080.0,626350.0,1405.0,
2021-03-09,0.02,,0.37,,139080.0,626350.0,1405.0,
2021-03-10,0.0,0.0,0.35,,139080.0,626350.0,1405.0,
2021-03-11,0.0,0.0,0.34,,139080.0,626350.0,1405.0,
2021-03-12,0.0,0.0,0.31,,139080.0,626350.0,1405.0,
2021-03-13,0.0,0.0,0.3,,139080.0,626350.0,1405.0,
2021-03-14,0.18,15.0,0.45,138.0,139080.0,626350.0,1405.0,
2021-03-15,0.18,15.0,0.56,,139080.0,626350.0,1405.0,
2021-03-16,0.34,32.0,0.85,,139080.0,626350.0,1405.0,
2021-03-17,0.01,,0.76,,139080.0,626350.0,1405.0,
2021-03-18,0.04,,0.68,,139080.0,626350.0,1405.0,
2021-03-19,0.0,0.0,0.64,,139080.0,626350.0,1405.0,
2021-03-20,0.0,0.0,0.58,,139080.0,626350.0,1405.0,
2021-03-21,0.0,0.0,0.55,,139080.0,626350.0,1405.0,
2021-03-22,0.0,0.0,0.51,,139080.0,626350.0,1405.0,
2021-03-23,0.0,0.0,0.48,,139080.0,626350.0,1405.0,
2021-03-24,0.0,0.0,0.46,,139080.0,626350.0,1405.0,
2021-03-25,0.0,0.0,0.4,,139080.0,626350.0,1405.0,
2021-03-26,0.0,0.0,0.35,,139080.0,626350.0,1405.0,
2021-03-27,0.01,,0.3,,139080.0,626350.0,1405.0,
2021-03-28,0.0,0.0,0.25,,139080.0,626350.0,1405.0,
2021-03-29,0.0,0.0,0.19,,139080.0,626350.0,1405.0,
2021-03-30,0.0,0.0,0.14,,139080.0,626350.0,1405.0,
2021-03-31,0.0,0.0,0.1,,139080.0,626350.0,1405.0,
2021-04-01,0.0,0.0,0.05,,139080.0,626350.0,1405.0,
2021-04-02,0.0,0.0,0.0,,139080.0,626350.0,1405.0,
2021-04-03,0.0,0.0,0.0,,139080.0,626350.0,1405.0,
2021-04-04,0.0,0.0,0.0,,139080.0,626350.0,1405.0,
2021-04-05,0.0,0.0,0.0,,139080.0,626350.0,1405.0,
2021-04-06,0.0,0.0,0.0,,139080.0,626350.0,1405.0,
2021-04-07,0.0,0.0,0.0,,139080.0,626350.0,1405.0,
2021-04-08,0.0,0.0,0.0,,139080.0,626350.0,1405.0,
2021-04-09,0.0,0.0,0.0,,139080.0,626350.0,1405.0,
2021-04-10,0.0,0.0,0.0,,139080.0,626350.0,1405.0,
2021-04-11,0.0,0.0,0.0,,139080.0,626350.0,1405.0,
2021-04-12,0.0,0.0,0.0,,139080.0,626350.0,1405.0,
2021-04-13,0.0,0.0,0.0,,139080.0,626350.0,1405.0,
2021-04-14,0.0,0.0,0.0,,139080.0,626350.0,1405.0,
2021-04-15,0.0,0.0,0.0,,139080.0,626350.0,1405.0,
2021-04-16,0.0,0.0,0.0,,139080.0,626350.0,1405.0,
2021-04-17,0.0,0.0,0.0,,139080.0,626350.0,1405.0,
2021-04-18,0.0,0.0,0.0,,139080.0,626350.0,1405.0,
2021-04-19,0.0,0.0,0.0,,139080.0,626350.0,1405.0,
2021-04-20,0.0,0.0,0.0,,139080.0,626350.0,1405.0,
2021-04-21,0.0,0.0,0.0,,139080.0,626350.0,1405.0,
2021-04-22,0.0,0.0,0.0,,139080.0,626350.0,1405.0,
2021-04-23,0.0,0.0,0.0,,139080.0,626350.0,1405.0,
2021-04-24,0.0,0.0,0.0,,139080.0,626350.0,1405.0,
2021-04-25,0.0,0.0,0.0,,139080.0,626350.0,1405.0,
2021-04-26,0.0,0.0,0.0,,139080.0,626350.0,1405.0,
2021-04-27,0.0,0.0,0.0,,139080.0,626350.0,1405.0,
2021-04-28,0.0,0.0,0.0,,139080.0,626350.0,1405.0,
2021-04-29,0.0,0.0,0.0,,139080.0,626350.0,1405.0,
2021-04-30,0.0,0.0,0.0,,139080.0,626350.0,1405.0,
